SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
SUNFLAG,EQ,04-Apr-2018,79.15,80.00,82.20,77.10,77.30,77.35,80.09,519895,416.37,4414,234596,45.12
SUNILHITEC,EQ,04-Apr-2018,8.50,8.65,8.75,7.10,7.30,7.30,7.58,15988446,1212.44,13582,9278819,58.03
SUNPHARMA,EQ,04-Apr-2018,510.00,514.95,514.95,501.00,501.95,502.25,508.16,3120925,15859.32,43355,1129847,36.20
SUNTECK,EQ,04-Apr-2018,414.85,415.00,417.65,401.20,409.80,410.40,410.63,117014,480.49,5533,20845,17.81
SUNTV,EQ,04-Apr-2018,894.00,893.00,895.00,855.10,856.00,860.95,874.18,1438630,12576.23,32535,259310,18.02
SUPERHOUSE,EQ,04-Apr-2018,134.60,137.00,144.70,135.45,143.00,142.55,141.13,110126,155.42,1783,25827,23.45
SUPERSPIN,EQ,04-Apr-2018,12.85,13.05,13.45,13.00,13.40,13.40,13.37,51656,6.91,107,32543,63.00
SUPPETRO,EQ,04-Apr-2018,324.40,324.05,342.00,323.00,340.00,340.15,338.06,69378,234.54,1141,56152,80.94
SUPRAJIT,EQ,04-Apr-2018,285.00,285.00,293.90,283.10,292.00,291.75,290.05,58090,168.49,2436,38998,67.13
SUPREMEIND,EQ,04-Apr-2018,1191.95,1203.90,1203.90,1182.00,1190.00,1190.40,1189.37,139109,1654.52,6878,127363,91.56
SUPREMEINF,EQ,04-Apr-2018,52.65,52.65,53.55,49.90,50.55,50.25,51.09,206089,105.30,841,172505,83.70
SUPREMETEX,BE,04-Apr-2018,1.40,1.35,1.35,1.35,1.35,1.35,1.35,18007,0.24,24,-,-
SURANACORP,BE,04-Apr-2018,1.20,1.20,1.20,1.20,1.20,1.20,1.20,5,0.00,1,-,-
SURANAIND,BE,04-Apr-2018,2.20,2.20,2.20,2.10,2.20,2.20,2.20,11515,0.25,12,-,-
SURANASOL,EQ,04-Apr-2018,13.35,13.40,13.95,13.15,13.45,13.45,13.53,14472,1.96,93,11616,80.27
SURANAT&P,EQ,04-Apr-2018,4.70,4.80,4.90,4.80,4.80,4.85,4.85,17643,0.86,27,13747,77.92
SURYALAXMI,EQ,04-Apr-2018,68.90,68.00,70.80,67.20,69.30,69.30,68.88,4247,2.93,130,2697,63.50
SURYAROSNI,EQ,04-Apr-2018,425.75,429.00,436.00,407.80,413.75,411.30,420.86,232493,978.46,5237,82360,35.42
SUTLEJTEX,EQ,04-Apr-2018,76.85,77.75,81.00,76.60,78.70,78.00,78.80,72476,57.11,5474,61676,85.10
SUVEN,EQ,04-Apr-2018,172.80,173.45,175.65,170.20,171.35,171.35,173.54,337645,585.95,2762,163353,48.38
SUZLON,EQ,04-Apr-2018,11.75,11.85,11.95,11.40,11.55,11.50,11.65,32252348,3757.84,13662,9517585,29.51
SWANENERGY,EQ,04-Apr-2018,184.15,186.45,186.55,177.45,178.25,178.90,183.74,280182,514.80,2985,17561,6.27
SWARAJENG,EQ,04-Apr-2018,2008.45,2029.95,2090.00,2007.35,2043.00,2036.40,2053.66,14897,305.93,1839,8022,53.85
SWELECTES,EQ,04-Apr-2018,397.05,393.00,399.00,385.00,387.00,385.60,389.86,5260,20.51,258,3142,59.73
SYMPHONY,EQ,04-Apr-2018,1795.75,1808.95,1811.90,1770.00,1782.45,1787.05,1800.53,37961,683.50,2839,24979,65.80
SYNCOM,EQ,04-Apr-2018,5.60,5.75,6.15,5.35,5.50,5.45,5.74,401321,23.02,851,157361,39.21
SYNDIBANK,EQ,04-Apr-2018,57.95,58.80,58.90,56.35,56.80,56.65,57.61,3961017,2282.07,9018,924879,23.35
SYNGENE,EQ,04-Apr-2018,585.00,589.60,589.60,580.20,580.50,583.55,584.86,29136,170.40,4566,13838,47.49
TAINWALCHM,EQ,04-Apr-2018,103.50,108.40,108.40,100.80,103.00,103.30,104.43,4511,4.71,273,2207,48.92
TAJGVK,EQ,04-Apr-2018,167.45,167.45,168.75,163.00,163.00,163.50,166.36,15073,25.08,297,8281,54.94
TAKE,EQ,04-Apr-2018,173.10,174.80,175.80,171.50,172.80,172.85,173.46,223601,387.85,12746,165027,73.80
TALBROAUTO,EQ,04-Apr-2018,309.50,312.60,324.90,311.55,317.65,317.50,318.48,95822,305.18,2115,50899,53.12
TALWALKARS,BE,04-Apr-2018,163.80,155.65,155.65,155.65,155.65,155.65,155.65,11614,18.08,137,-,-
TANLA,EQ,04-Apr-2018,36.05,36.60,38.00,35.75,36.20,36.25,36.94,1288170,475.83,3792,724205,56.22
TANTIACONS,BE,04-Apr-2018,12.60,13.00,13.20,12.50,13.20,13.20,12.80,1506,0.19,12,-,-
TARACHAND,SM,04-Apr-2018,51.20,51.00,52.20,50.00,50.00,50.00,50.98,20000,10.20,10,14000,70.00
TARAJEWELS,EQ,04-Apr-2018,12.05,12.05,12.20,11.55,11.90,11.85,11.93,70461,8.41,325,55526,78.80
TARAPUR,EQ,04-Apr-2018,5.40,5.20,5.55,5.20,5.35,5.35,5.44,1645,0.09,19,1223,74.35
TARMAT,EQ,04-Apr-2018,54.35,65.20,65.20,62.30,65.20,65.20,64.90,265317,172.20,768,155530,58.62
TASTYBITE,EQ,04-Apr-2018,7548.50,7549.95,7983.00,7502.05,7625.10,7618.45,7727.92,1937,149.69,555,1166,60.20
TATACHEM,EQ,04-Apr-2018,716.80,721.95,722.00,706.00,707.00,708.05,714.01,710705,5074.50,19431,204766,28.81
TATACOFFEE,EQ,04-Apr-2018,122.35,122.60,127.50,122.10,123.00,123.10,124.45,743103,924.79,7174,291122,39.18
TATACOMM,EQ,04-Apr-2018,652.45,656.35,662.95,633.55,636.40,637.85,652.81,414710,2707.28,9866,120752,29.12
TATAELXSI,EQ,04-Apr-2018,1004.70,1011.70,1040.00,998.00,1002.60,1003.30,1024.16,1136562,11640.24,29219,136149,11.98
TATAGLOBAL,EQ,04-Apr-2018,274.80,276.70,279.05,269.55,270.15,270.25,273.32,3283985,8975.77,22809,1109850,33.80
TATAINVEST,EQ,04-Apr-2018,760.00,767.55,773.95,750.30,753.00,751.65,759.98,14206,107.96,778,10649,74.96
TATAMETALI,EQ,04-Apr-2018,783.95,780.00,818.00,756.00,757.00,761.65,792.92,174782,1385.87,5814,37235,21.30
TATAMOTORS,EQ,04-Apr-2018,343.10,346.80,363.70,346.25,354.80,355.60,358.29,27157199,97300.31,243264,5910308,21.76
TATAMTRDVR,EQ,04-Apr-2018,193.95,196.00,204.20,195.20,198.50,199.20,200.99,4708840,9464.08,39905,1725827,36.65
TATAPOWER,EQ,04-Apr-2018,84.45,84.70,85.95,82.55,82.70,83.05,84.26,4973672,4190.84,14926,1532602,30.81
TATASPONGE,EQ,04-Apr-2018,992.40,994.10,1024.30,950.00,954.80,955.05,992.40,224426,2227.21,7671,72523,32.31
TATASTEEL,E1,04-Apr-2018,143.15,144.00,150.00,136.40,137.00,137.05,141.73,89203,126.43,514,64042,71.79
TATASTEEL,EQ,04-Apr-2018,579.70,583.10,590.50,557.55,559.10,560.55,577.60,13909893,80343.77,182883,4538225,32.63
TBZ,EQ,04-Apr-2018,89.65,90.00,93.00,88.40,92.70,92.05,91.61,169081,154.90,1578,104814,61.99
TCFSL,N8,04-Apr-2018,1020.00,1034.00,1034.00,1034.00,1034.00,1034.00,1034.00,10,0.10,1,10,100.00
TCI,EQ,04-Apr-2018,285.35,287.00,298.00,281.60,288.30,287.55,291.86,119676,349.29,3463,40630,33.95
TCIEXP,EQ,04-Apr-2018,487.45,494.95,495.00,473.05,480.00,478.20,489.09,61664,301.59,553,57556,93.34
TCIFINANCE,EQ,04-Apr-2018,27.40,27.40,30.90,27.40,28.90,28.90,28.67,381246,109.30,1508,170171,44.64
TCPLPACK,EQ,04-Apr-2018,597.15,614.95,614.95,591.50,594.00,602.45,598.26,1399,8.37,65,1043,74.55
TCS,EQ,04-Apr-2018,2911.25,2929.45,2934.00,2892.00,2906.90,2910.90,2914.91,1420910,41418.24,73678,1068225,75.18
TDPOWERSYS,EQ,04-Apr-2018,192.70,192.80,195.00,188.05,189.05,189.20,192.62,56023,107.91,506,50063,89.36
TEAMLEASE,EQ,04-Apr-2018,2299.95,2301.05,2338.85,2259.00,2268.00,2282.10,2302.64,3418,78.70,949,2068,60.50
TECHIN,BE,04-Apr-2018,7.85,7.70,8.20,7.70,8.20,8.20,8.20,1083,0.09,8,-,-
TECHM,EQ,04-Apr-2018,615.95,618.00,622.00,603.25,607.00,606.30,611.73,2670676,16337.44,56376,871115,32.62
TECHNO,EQ,04-Apr-2018,371.85,375.85,376.90,366.15,369.90,368.05,373.92,27538,102.97,548,23206,84.27
TECHNOFAB,EQ,04-Apr-2018,216.05,220.00,224.55,217.05,217.50,218.50,219.71,4641,10.20,52,4314,92.95
TEJASNET,EQ,04-Apr-2018,356.85,360.00,360.00,344.05,345.00,346.10,351.62,159363,560.35,6061,95689,60.04
TERASOFT,EQ,04-Apr-2018,47.75,49.45,54.80,49.45,51.50,51.20,53.02,246871,130.88,2188,78441,31.77
TEXINFRA,EQ,04-Apr-2018,63.00,63.15,63.70,62.10,62.10,62.65,63.06,65867,41.54,434,40123,60.92
TEXMOPIPES,EQ,04-Apr-2018,20.60,20.20,21.30,20.05,20.30,20.45,20.65,39641,8.18,243,28030,70.71
TEXRAIL,EQ,04-Apr-2018,86.50,86.20,88.70,82.75,83.00,83.20,85.50,375048,320.68,3191,184632,49.23
TFCILTD,EQ,04-Apr-2018,154.60,154.60,156.20,152.50,152.60,153.00,154.23,183886,283.61,1819,102765,55.89
TFL,EQ,04-Apr-2018,9.40,9.05,9.80,9.05,9.30,9.30,9.29,1031,0.10,11,981,95.15
TGBHOTELS,EQ,04-Apr-2018,37.70,38.55,39.80,36.30,36.50,36.65,37.91,110755,41.99,461,54067,48.82
THANGAMAYL,EQ,04-Apr-2018,531.05,539.00,549.80,506.05,530.00,523.80,526.70,6968,36.70,182,6004,86.17
THEMISMED,EQ,04-Apr-2018,570.00,562.05,577.00,555.00,557.00,561.95,569.36,514,2.93,56,410,79.77
THERMAX,EQ,04-Apr-2018,1138.05,1136.90,1144.95,1107.00,1116.00,1120.75,1131.11,120222,1359.84,3846,94317,78.45
THIRUSUGAR,EQ,04-Apr-2018,33.05,33.05,34.70,33.00,33.85,33.40,33.35,19575,6.53,118,7449,38.05
THOMASCOOK,EQ,04-Apr-2018,277.25,278.95,278.95,268.80,270.00,270.15,273.40,319583,873.73,7135,179394,56.13
THOMASCOTT,BE,04-Apr-2018,15.00,14.30,14.30,14.30,14.30,14.30,14.30,20,0.00,1,-,-
THYROCARE,EQ,04-Apr-2018,593.00,598.00,598.00,589.00,589.00,589.95,594.08,56200,333.87,1338,54077,96.22
TI,EQ,04-Apr-2018,18.75,19.25,19.50,18.40,19.00,19.00,19.10,102270,19.53,278,79468,77.70
TIDEWATER,EQ,04-Apr-2018,6320.70,6329.95,6497.00,6300.00,6319.00,6315.00,6385.07,2015,128.66,676,846,41.99
TIFIN,EQ,04-Apr-2018,662.15,668.05,668.10,651.00,660.95,659.25,658.21,131273,864.06,1780,123813,94.32
TIIL,EQ,04-Apr-2018,508.10,513.35,533.10,513.35,520.00,521.45,522.84,12782,66.83,500,9818,76.81
TIINDIA,EQ,04-Apr-2018,248.80,249.55,254.70,235.50,236.10,237.85,241.60,94607,228.57,1433,63810,67.45
TIJARIA,BE,04-Apr-2018,8.00,8.00,8.40,8.00,8.40,8.40,8.40,4823,0.41,9,-,-
TIL,EQ,04-Apr-2018,486.65,491.40,512.00,484.70,488.10,489.50,501.17,12766,63.98,780,6175,48.37
TIMESGTY,EQ,04-Apr-2018,44.60,46.80,46.80,46.75,46.80,46.80,46.80,1086,0.51,19,1071,98.62
TIMETECHNO,EQ,04-Apr-2018,167.50,168.30,176.60,168.15,170.45,171.45,173.44,281306,487.89,4386,99513,35.38
TIMKEN,EQ,04-Apr-2018,723.45,723.40,740.15,716.10,733.00,726.35,726.58,12835,93.26,835,7930,61.78
TINPLATE,EQ,04-Apr-2018,204.85,205.10,210.90,198.20,199.30,199.45,204.76,1328314,2719.90,16252,314188,23.65
TIPSINDLTD,EQ,04-Apr-2018,102.00,102.00,104.00,99.50,99.50,101.25,102.62,1256,1.29,22,587,46.74
TIRUMALCHM,EQ,04-Apr-2018,1972.15,1988.00,1989.00,1870.55,1886.00,1890.70,1928.62,98851,1906.46,11009,38108,38.55
TIRUPATIFL,SM,04-Apr-2018,54.30,54.70,55.10,54.70,55.10,55.10,54.90,8000,4.39,2,4000,50.00
TITAN,EQ,04-Apr-2018,931.95,939.70,939.70,902.00,902.45,904.35,912.23,2930774,26735.28,68927,1129478,38.54
TMRVL,EQ,04-Apr-2018,117.75,120.00,120.00,115.15,115.15,116.05,117.85,19700,23.22,441,11620,58.98
TNPETRO,EQ,04-Apr-2018,52.85,52.95,54.15,52.10,52.60,52.35,53.35,139781,74.58,753,94906,67.90
TNPL,EQ,04-Apr-2018,360.80,365.95,377.00,355.20,368.00,363.45,368.12,114457,421.33,3037,56916,49.73
TNTELE,BE,04-Apr-2018,3.75,3.90,3.90,3.90,3.90,3.90,3.90,12426,0.48,35,-,-
TOKYOPLAST,EQ,04-Apr-2018,91.50,92.90,98.00,90.05,91.30,91.30,92.75,10052,9.32,462,4831,48.06
TORNTPHARM,EQ,04-Apr-2018,1290.40,1292.90,1307.45,1268.00,1290.00,1283.65,1284.24,106054,1361.98,9521,53422,50.37
TORNTPOWER,EQ,04-Apr-2018,239.85,240.90,243.25,232.65,235.20,234.60,239.04,1247226,2981.39,15125,509105,40.82
TOUCHWOOD,SM,04-Apr-2018,36.90,35.20,35.20,35.20,35.20,35.20,35.20,6000,2.11,1,6000,100.00
TPLPLASTEH,EQ,04-Apr-2018,360.00,366.70,379.90,358.00,361.00,362.15,369.42,27082,100.05,1258,8858,32.71
TRANSWIND,SM,04-Apr-2018,32.00,34.00,34.00,34.00,34.00,34.00,34.00,4000,1.36,1,4000,100.00
TREEHOUSE,EQ,04-Apr-2018,9.30,9.50,9.75,9.20,9.25,9.25,9.56,37999,3.63,163,24754,65.14
TRENT,EQ,04-Apr-2018,346.30,349.00,349.00,341.15,345.00,344.45,344.95,101330,349.54,2077,77766,76.75
TRF,EQ,04-Apr-2018,245.70,257.90,257.90,233.45,235.50,236.10,241.48,78884,190.49,1567,46728,59.24
TRIDENT,EQ,04-Apr-2018,68.30,68.95,69.95,66.00,67.30,67.05,68.20,869897,593.30,5806,449277,51.65
TRIGYN,EQ,04-Apr-2018,139.90,139.65,146.00,134.35,137.20,137.55,141.10,252425,356.17,2399,109761,43.48
TRIL,EQ,04-Apr-2018,28.55,28.95,29.50,28.00,28.45,28.50,28.83,107654,31.04,470,61397,57.03
TRITURBINE,EQ,04-Apr-2018,100.10,101.50,101.50,99.50,100.40,100.05,100.02,178737,178.78,1447,156235,87.41
TRIVENI,EQ,04-Apr-2018,42.55,43.20,44.20,41.80,42.30,42.05,43.05,583000,250.96,3067,279202,47.89
TTKHLTCARE,EQ,04-Apr-2018,1081.50,1107.00,1124.00,1045.65,1062.00,1064.15,1088.98,8330,90.71,1075,5253,63.06
TTKPRESTIG,EQ,04-Apr-2018,6328.40,6310.05,6425.00,6257.00,6261.15,6281.85,6347.18,2985,189.46,1126,1800,60.30
TTL,EQ,04-Apr-2018,86.10,86.10,91.50,86.00,86.60,86.80,88.78,29641,26.31,574,15333,51.73
TTML,EQ,04-Apr-2018,5.70,5.80,5.95,5.70,5.85,5.80,5.86,657927,38.55,646,276969,42.10
TV18BRDCST,EQ,04-Apr-2018,70.25,70.80,70.80,67.45,67.80,67.85,68.76,9394369,6459.12,16730,3149907,33.53
TVSELECT,EQ,04-Apr-2018,376.00,384.50,394.80,377.20,394.80,391.55,391.06,459603,1797.34,5207,110579,24.06
TVSMOTOR,EQ,04-Apr-2018,648.20,654.00,654.90,643.00,643.60,646.05,647.40,811872,5256.08,20597,253169,31.18
TVSSRICHAK,EQ,04-Apr-2018,3442.95,3443.00,3476.90,3431.05,3443.00,3449.05,3452.14,12943,446.81,2015,11065,85.49
TVTODAY,EQ,04-Apr-2018,496.80,501.40,509.80,485.60,491.50,490.40,500.39,269311,1347.61,6366,60614,22.51
TVVISION,EQ,04-Apr-2018,14.75,14.45,15.25,14.45,15.25,15.10,14.83,51658,7.66,120,40453,78.31
TWL,EQ,04-Apr-2018,118.35,119.00,121.70,114.50,114.95,114.85,118.54,757685,898.19,6378,374332,49.40
UBL,EQ,04-Apr-2018,979.50,982.00,996.55,957.20,960.60,964.20,977.83,207400,2028.03,6926,37165,17.92
UCALFUEL,EQ,04-Apr-2018,251.75,254.95,263.80,246.40,249.00,248.90,255.61,111830,285.85,2452,41398,37.02
UCOBANK,EQ,04-Apr-2018,22.30,22.50,22.65,22.10,22.40,22.30,22.38,573188,128.26,2378,227821,39.75
UFLEX,EQ,04-Apr-2018,350.20,350.50,357.30,338.30,341.20,341.20,347.07,148154,514.20,3283,95109,64.20
UFO,EQ,04-Apr-2018,395.30,395.30,410.00,387.65,399.00,396.85,397.51,48454,192.61,1162,37566,77.53
UGARSUGAR,EQ,04-Apr-2018,16.95,17.15,18.10,16.90,17.50,17.40,17.44,131762,22.97,532,65779,49.92
UJAAS,EQ,04-Apr-2018,18.70,19.45,21.45,19.00,20.60,20.45,20.42,2862398,584.37,8551,966452,33.76
UJJIVAN,EQ,04-Apr-2018,363.10,365.00,368.50,354.65,357.80,358.75,363.70,1295869,4713.04,17737,357770,27.61
ULTRACEMCO,EQ,04-Apr-2018,3951.20,3952.00,3974.95,3872.60,3889.00,3881.30,3924.87,177225,6955.85,35347,100837,56.90
UMANGDAIRY,EQ,04-Apr-2018,79.15,79.75,82.95,78.80,80.65,80.40,81.32,45846,37.28,547,29509,64.37
UNICHEMLAB,EQ,04-Apr-2018,283.50,285.00,288.00,280.60,281.60,281.95,284.09,89721,254.88,1803,50281,56.04
UNIENTER,EQ,04-Apr-2018,84.85,86.50,87.00,82.00,83.20,83.05,85.23,2190,1.87,41,1752,80.00
UNIINFO,SM,04-Apr-2018,54.20,53.25,55.00,53.25,54.50,54.50,54.52,28000,15.27,14,20000,71.43
UNIONBANK,EQ,04-Apr-2018,96.95,97.95,98.60,95.10,95.50,95.65,96.70,7803421,7546.14,31481,955383,12.24
UNIPLY,EQ,04-Apr-2018,397.70,400.00,405.05,393.20,398.20,398.85,399.76,30958,123.76,805,21049,67.99
UNITECH,EQ,04-Apr-2018,5.95,6.05,7.10,6.00,6.75,6.75,6.82,102020566,6962.63,26276,21681719,21.25
UNITEDBNK,EQ,04-Apr-2018,13.35,13.60,14.00,13.20,13.55,13.40,13.66,1779814,243.16,2390,644698,36.22
UNITEDPOLY,SM,04-Apr-2018,20.00,21.00,21.00,21.00,21.00,21.00,21.00,3000,0.63,1,3000,100.00
UNITEDTEA,EQ,04-Apr-2018,346.30,346.30,350.00,345.00,350.00,349.70,349.43,389,1.36,25,306,78.66
UNITY,EQ,04-Apr-2018,4.65,4.65,4.80,4.45,4.45,4.55,4.64,22908,1.06,54,15756,68.78
UNIVCABLES,EQ,04-Apr-2018,142.70,142.10,147.00,138.70,144.00,140.70,142.77,41349,59.03,837,22612,54.69
UPL,EQ,04-Apr-2018,765.65,769.95,769.95,730.40,734.00,732.50,747.37,1713329,12804.93,43778,755761,44.11
URAVI,ST,04-Apr-2018,100.75,100.80,100.80,100.80,,100.80,100.80,69600,70.16,54,-,-
URJA,BE,04-Apr-2018,5.40,5.65,5.65,5.30,5.65,5.60,5.60,1450647,81.24,1811,-,-
USHAMART,EQ,04-Apr-2018,21.70,22.00,23.85,21.55,22.75,22.80,23.04,2111115,486.47,3837,1025934,48.60
USHERAGRO,EQ,04-Apr-2018,4.25,4.45,4.45,4.45,4.45,4.45,4.45,78834,3.51,53,78834,100.00
UTIFEFRGR4,MF,04-Apr-2018,8.52,8.42,8.60,8.42,8.60,8.60,8.51,1999,0.17,2,1999,100.00
UTINEXT50,EQ,04-Apr-2018,293.13,294.89,299.00,291.55,292.00,293.49,295.10,3050,9.00,28,2607,85.48
UTINIFTETF,EQ,04-Apr-2018,1055.00,1058.06,1067.99,1048.15,1049.58,1049.58,1054.05,1453,15.32,19,104,7.16
UTISENSETF,EQ,04-Apr-2018,346.30,346.35,349.35,346.35,349.35,349.35,349.02,502,1.75,18,500,99.60
UTTAMSTL,BE,04-Apr-2018,13.25,13.40,13.90,13.10,13.85,13.70,13.55,233659,31.66,794,-,-
UTTAMSUGAR,EQ,04-Apr-2018,100.30,102.25,102.85,98.50,100.00,99.75,100.94,27786,28.05,572,9148,32.92
UVSL,BE,04-Apr-2018,0.20,0.25,0.25,0.20,0.25,0.25,0.24,5132508,12.55,286,-,-
V2RETAIL,EQ,04-Apr-2018,436.60,437.90,497.70,433.65,463.05,463.10,469.88,595683,2799.00,16654,138918,23.32
VADILALIND,EQ,04-Apr-2018,858.10,862.00,874.60,843.80,849.10,852.40,862.47,25272,217.96,2313,7840,31.02
VAIBHAVGBL,EQ,04-Apr-2018,700.10,717.95,717.95,659.05,675.00,675.15,690.81,28073,193.93,1314,14095,50.21
VAISHALI,SM,04-Apr-2018,56.50,56.45,56.45,56.45,56.45,56.45,56.45,1600,0.90,1,1600,100.00
VAKRANGEE,EQ,04-Apr-2018,199.80,189.85,189.85,189.85,189.85,189.85,189.85,122912,233.35,1568,122895,99.99
VARDHACRLC,EQ,04-Apr-2018,48.20,49.75,49.75,48.10,48.50,48.50,48.41,11362,5.50,69,8095,71.25
VARDMNPOLY,EQ,04-Apr-2018,19.85,20.00,22.35,19.90,21.25,21.30,21.42,87622,18.77,586,27419,31.29
VASA,SM,04-Apr-2018,58.95,58.00,58.00,58.00,58.00,58.00,58.00,4000,2.32,1,4000,100.00
VASCONEQ,EQ,04-Apr-2018,35.70,36.15,36.20,34.50,35.00,34.75,35.44,666029,236.04,2848,346537,52.03
VASWANI,EQ,04-Apr-2018,16.30,16.15,16.60,15.50,15.80,15.80,15.94,80523,12.83,331,60384,74.99
VBL,EQ,04-Apr-2018,646.85,649.90,652.20,635.00,636.10,637.40,643.06,21200,136.33,955,13478,63.58
VEDL,EQ,04-Apr-2018,283.20,284.45,289.80,271.50,271.90,274.30,282.91,12818170,36263.99,113219,4255331,33.20
VEDL,P1,04-Apr-2018,10.00,10.00,10.05,10.00,10.00,10.05,10.04,70350,7.06,42,51793,73.62
VENKEYS,EQ,04-Apr-2018,4046.15,4060.00,4089.00,3945.00,3954.00,3955.70,4014.57,131400,5275.14,12175,28102,21.39
VENUSREM,EQ,04-Apr-2018,72.25,72.05,73.90,69.55,69.90,70.30,71.64,77209,55.31,1454,31753,41.13
VERTOZ,SM,04-Apr-2018,178.00,180.00,180.00,169.10,179.40,179.40,173.91,20400,35.48,16,15600,76.47
VESUVIUS,EQ,04-Apr-2018,1325.50,1337.05,1350.00,1295.00,1301.00,1302.90,1321.87,7076,93.54,1272,4463,63.07
VETO,EQ,04-Apr-2018,198.55,199.10,200.00,192.00,192.70,193.00,196.48,34155,67.11,718,21726,63.61
VGUARD,EQ,04-Apr-2018,232.05,234.95,235.85,226.55,228.00,227.70,231.77,1211653,2808.24,11361,326118,26.92
VHL,EQ,04-Apr-2018,3887.15,3887.00,4050.00,3887.00,3965.00,3950.80,3975.15,844,33.55,241,625,74.05
VICEROY,EQ,04-Apr-2018,12.35,12.50,13.00,12.30,12.50,12.40,12.64,319894,40.43,1017,188896,59.05
VIDEOIND,EQ,04-Apr-2018,13.00,13.45,13.65,12.60,13.20,13.15,13.30,2144398,285.28,3595,1251118,58.34
VIDHIING,EQ,04-Apr-2018,81.95,82.00,85.00,81.50,82.10,82.00,82.68,216535,179.03,919,164235,75.85
VIJAYABANK,EQ,04-Apr-2018,54.30,54.80,54.95,52.75,53.15,53.05,53.72,710184,381.51,3966,400877,56.45
VIJIFIN,BE,04-Apr-2018,5.20,5.25,5.45,5.10,5.25,5.25,5.29,128705,6.81,224,-,-
VIJSHAN,EQ,04-Apr-2018,17.50,17.75,18.30,16.65,16.70,16.80,17.34,329660,57.16,790,164763,49.98
VIKASECO,EQ,04-Apr-2018,32.80,33.45,34.50,32.10,32.35,32.45,33.40,3949313,1319.15,11394,1697523,42.98
VIMTALABS,BE,04-Apr-2018,183.45,184.00,192.60,184.00,192.00,191.85,189.27,7634,14.45,99,-,-
VINATIORGA,EQ,04-Apr-2018,939.00,939.05,952.00,902.60,920.00,920.15,922.44,18756,173.01,1231,14036,74.83
VINDHYATEL,EQ,04-Apr-2018,1109.40,1127.05,1134.95,1101.05,1110.00,1109.70,1119.99,9778,109.51,1328,6093,62.31
VINYLINDIA,EQ,04-Apr-2018,104.95,104.95,107.80,103.45,104.20,103.90,105.90,45155,47.82,960,19748,43.73
VIPCLOTHNG,EQ,04-Apr-2018,60.95,61.55,62.85,58.90,59.00,59.25,60.41,317149,191.58,1446,210160,66.27
VIPIND,EQ,04-Apr-2018,323.30,322.70,325.80,313.15,318.80,317.90,318.91,343825,1096.50,5320,208040,60.51
VIPULLTD,EQ,04-Apr-2018,56.30,57.85,57.90,54.10,54.50,55.15,55.88,5412,3.02,125,3253,60.11
VISAKAIND,EQ,04-Apr-2018,671.80,675.00,719.90,668.40,685.85,685.85,696.86,106596,742.83,3656,47444,44.51
VISASTEEL,EQ,04-Apr-2018,14.80,15.25,15.50,14.85,15.45,15.45,15.33,20755,3.18,114,15004,72.29
VISESHINFO,BE,04-Apr-2018,0.15,0.15,0.20,0.10,0.20,0.15,0.15,2597297,3.87,246,-,-
VISHNU,EQ,04-Apr-2018,281.90,289.70,289.70,272.00,272.00,273.40,282.53,30821,87.08,245,28975,94.01
VIVIDHA,EQ,04-Apr-2018,1.10,1.15,1.15,1.10,1.15,1.15,1.15,372579,4.28,108,256374,68.81
VIVIMEDLAB,EQ,04-Apr-2018,80.10,80.75,80.85,77.80,78.40,78.35,79.43,432270,343.37,2636,192741,44.59
VLSFINANCE,EQ,04-Apr-2018,73.15,74.55,84.35,72.45,79.90,79.40,80.68,366977,296.08,3820,138567,37.76
VMART,EQ,04-Apr-2018,1940.10,1944.90,2328.10,1930.00,2152.00,2157.60,2156.59,188715,4069.81,20123,37526,19.89
VOLTAMP,EQ,04-Apr-2018,1126.10,1132.65,1152.00,1110.00,1134.80,1129.10,1135.45,8832,100.28,826,5013,56.76
VOLTAS,EQ,04-Apr-2018,647.85,654.00,658.70,613.25,618.10,618.00,636.66,3786573,24107.45,64281,977034,25.80
VRLLOG,EQ,04-Apr-2018,384.95,385.95,388.00,379.95,384.55,381.15,384.49,165426,636.05,1656,147264,89.02
VSCL,SM,04-Apr-2018,86.10,86.40,86.40,86.40,86.40,86.40,86.40,3000,2.59,1,3000,100.00
VSSL,EQ,04-Apr-2018,148.95,150.40,153.00,147.50,149.00,148.40,150.36,15287,22.98,417,9715,63.55
VSTIND,EQ,04-Apr-2018,3059.75,3086.00,3180.00,3045.00,3142.00,3096.30,3105.17,705,21.89,234,472,66.95
VSTTILLERS,EQ,04-Apr-2018,2709.60,2785.00,2788.00,2700.00,2715.00,2707.45,2754.79,12279,338.26,1386,8816,71.80
VTL,EQ,04-Apr-2018,1225.55,1225.65,1280.00,1217.05,1266.00,1263.05,1248.04,16910,211.04,3215,10099,59.72
WABAG,EQ,04-Apr-2018,493.40,494.65,499.00,488.00,490.50,488.90,493.66,104902,517.86,4221,68830,65.61
WABCOINDIA,EQ,04-Apr-2018,8031.60,8091.00,8137.55,7880.00,7899.95,7938.70,8026.39,1681,134.92,507,1070,63.65
